Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788375273,75,,Aggregated,31.300000,0.000000,71,100,120,140,210,290,370,440,710,900,900,4052,0,71,97.02467060715378,4.684300001827069,900.3870000015013,13269.455330700888
1788375274,75,,Aggregated,30.900000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4086,0,72,97.4737218306819,4.684300001827069,900.3870000015013,13190.697014194811
1788375275,75,,Aggregated,30.700000,0.000000,71,100,120,140,210,290,370,430,710,900,900,4115,0,71,97.11706546782533,4.684300001827069,900.3870000015013,13132.953341433778
1788375276,75,,Aggregated,30.000000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4147,0,72,97.65562073790217,4.684300001827069,900.3870000015013,13165.362189534604
1788375277,75,,Aggregated,30.600000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4176,0,72,97.71765680079102,4.684300001827069,900.3870000015013,13158.485153256705
1788375278,75,,Aggregated,30.700000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4214,0,72,97.7960331751641,4.684300001827069,900.3870000015013,13162.714048410062
1788375279,75,,Aggregated,31.000000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4238,0,72,97.62178079287258,4.684300001827069,900.3870000015013,13164.359367626239
1788375281,75,,Aggregated,30.300000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4276,0,72,97.64909111324829,4.684300001827069,900.3870000015013,13199.40364826941
1788375282,75,,Aggregated,29.800000,0.000000,72,100,130,140,210,290,370,440,710,900,900,4299,0,72,97.48185719940729,4.684300001827069,900.3870000015013,13252.919283554314
1788375283,75,,Aggregated,29.800000,0.000000,72,100,130,140,210,290,370,430,710,900,900,4329,0,72,97.4070481174101,4.684300001827069,900.3870000015013,13219.210903210904
1788375284,75,,Aggregated,30.800000,0.000000,72,100,130,140,210,290,370,430,710,900,900,4357,0,72,97.52910036727685,4.684300001827069,900.3870000015013,13254.720679366537
1788375285,75,,Aggregated,30.400000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4396,0,73,98.28756414929634,4.684300001827069,900.3870000015013,13262.09508644222
1788375286,75,,Aggregated,30.400000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4426,0,73,98.0844012879104,4.684300001827069,900.3870000015013,13275.002485314053
1788375287,75,,Aggregated,30.900000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4456,0,73,98.05192553867985,4.684300001827069,900.3870000015013,13225.03276481149
1788375288,75,,Aggregated,31.000000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4489,0,73,97.95288135449943,4.684300001827069,900.3870000015013,13313.076186233015
1788375289,75,,Aggregated,31.000000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4523,0,73,98.26910130451577,4.684300001827069,900.3870000015013,13355.916206057926
1788375290,75,,Aggregated,31.000000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4549,0,73,98.24211611350663,4.684300001827069,900.3870000015013,13424.232358760168
1788375291,75,,Aggregated,30.900000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4585,0,73,98.0501617448913,4.684300001827069,900.3870000015013,13406.104907306433
1788375292,75,,Aggregated,30.700000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4624,0,73,97.95674245249562,4.684300001827069,900.3870000015013,13390.75821799308
1788375293,75,,Aggregated,30.700000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4648,0,73,97.99474672984643,4.684300001827069,900.3870000015013,13423.753872633391
1788375294,75,,Aggregated,32.100000,0.000000,73,100,130,140,210,290,370,440,710,900,900,4678,0,73,98.1436797563767,4.684300001827069,900.3870000015013,13368.406370243694
1788375295,75,,Aggregated,31.900000,0.000000,73,100,130,140,210,290,370,430,710,900,900,4709,0,73,97.88634359744452,4.684300001827069,900.3870000015013,13332.758122743682
1788375296,75,,Aggregated,31.700000,0.000000,73,100,130,140,210,290,370,430,710,900,900,4743,0,73,97.85755315209157,4.684300001827069,900.3870000015013,13325.143369175627
